,main_category,Pricing,product_name,seller_name,quantity,Discount_applicable
1318894,Women's Apparel,33.03625383,Fame Fashion Gamis 9911035 Black,fameoff,73349.85522,No
204121,Hobbies & Books,57.55278235,Pokémon TCG Premium Collection: Primarina-EX,games,56075.12321,No
531068,Women's Apparel,19.68882279,Ns 12 B Red,anisar,21066.36839,No
1075106,Women's Apparel,15.9252256,Japan Fiber Capsule Mumuwie Push-up Underwear Bra,hishopp,69267.05226,No
1155956,Women's Apparel,9.622264301,Possession Sexy Flower Print Brief 66272 Sk,chantillym,82352.90208,No
1885903,Pet Food & Supplies,29.04326322,MicrocynAH Wound & Skin Hydrogel 120ML,abel,23853.13668,Yes
1906479,Home & Living,19.48323339,Mattress Single Thin Bedroom 90 X 190 cm,clothesj,83175.67032,No
1831438,Home & Living,14.21113007,Anti-static Gown Clean Clothes Zipper Coat,gquuio,26140.11816,Yes
1011681,Kids Fashion,4.199000768,Rabbit Children's Sandals,zihansh,80844.90581,Yes
1012868,Mobile & Gadgets,30.23246419,[KOREA FEST] Caseology Region Phone Case,lsu20,55142.99916,No
79713,Women's Apparel,21.3459291,Gamis Toyobo Plain Neelam By Fania Hijab,jilbabsh,72275.22053,No
317740,Men's Wear,7.692897359,Miki Mouse Jumbo Xxl T-shirt,yunzgr,24533.06934,No
567231,Women's Apparel,18.68369935,Cheryl Dress By Silmee Indonesia (dress Only),jakarta.,60594.76924,No
155231,Women's Apparel,33.75236396,Naima Jasmine Original Couple Dress,syafiq.coll,62457.11338,No
28810,Women's Apparel,15.76750926,Autumn Women's Long Sleeve O-neck Short Knit Shirt,xinsheng,15118.91458,Yes
1753483,Home & Living,11.54475568,Elastic Sofa Cover All-inclusive Universal Set,shenfe,69667.84245,Yes
904893,Home Appliances,16.76290965,IRON STEEL PORTABLE 2IN1 TRAVELING IRON STEAMER,dusun,91561.30163,No
1259003,Women's Apparel,23.99676871,[PO] Jingle Sweater,sty,41715.50771,Yes
1847961,Women's Shoes,21.09528582,E M O R Y Kizza 77emo2046,transb,105305.7165,Yes
1842320,Men's Shoes,30.56937014,Watchout Sandals Hayu -@ Wy3001403,watchout,46695.18079,Yes
1261292,Beauty & Personal Care,19.09561656,e.l.f Moisturizing Lipstick - Razzle Dazzle Red,lila,93341.71736,No
802897,Miscellaneous,24.02349882,NPG - Virgin Hole Elly Katsuragi Onahole (Beige),pleasu,55397.57762,No
1302243,Home & Living,1458.550089,Tranquility Spring Bed Mattress (mattress Only),dianaevafu,108903.6274,Yes
1849952,Women's Apparel,13.77234037,Breastfeeding Clothes,bajuibuhamilm,108918.2925,No
1283653,Kids Fashion,13.87306657,Boogy Sleep N Play - Hot Pants Children's Shorts,boogybabyindon,37274.63591,Yes
1570053,Men's Wear,11.16282143,Batik Shirt,batik_,19598.87542,No
1678727,Watches,19.54118065,T5 Original H3709 Ready Watches Men Leather Strap,jamtanganmura,107854.798,Yes
237245,Mobile & Gadgets,4.852715268,Newton's Cradle Steel Balance Balls Desk,beauty,12654.85704,No
1583081,Food & Beverages,9.805030981,Biskut Raya Red Rose Velvet Armar Cookies,ms.sy,22575.58865,Yes
722161,Women's Apparel,22.17722261,Women's Cotton Bat Sleeve Pajamas,baton4,107776.0802,Yes
866287,Women's Shoes,19.76418499,Lowi Daisy Sandals By Localid,carolina,101027.9609,No
1917864,Women's Shoes,9.857899322,Martin Boots Rough With Boots Thin Martin Boots,xp35400,98453.54359,No
1300038,Miscellaneous,16.55051837,Variety Sakura Full 6 ornaments,cher,94132.66939,Yes
1798889,Men's Wear,33.02607566,Men Instant Shaper Waist Belt Buff Lifter Trunk,857341,23315.09225,Yes
1624889,Women's Shoes,19.23474148,Pearl Word With Open-toed Thick With Sandals,wdfz,28787.57576,Yes
270595,Jewellery & Accessories,12.93169317,Selling Crystal butterfly bracelet Low Price!,gapr,61174.87464,Yes
903289,Health & Wellness,5.025975615,Back Scratcher Massage Tool,indode,16159.70317,No
694761,Women's Bags,14.53883439,Multicolor Bike Sports Bags Saddle Bag Cycling,parad,38745.65659,No
267517,Home & Living,136.1864943,BIALETTI ELECTRIC MILK FROTHER,jerry,25502.15964,Yes
515039,Women's Apparel,19.13984576,032 Set Of 7 / 8 Yellow Chain -kjs,mroe,54630.52065,No
832655,Kids Fashion,48.58027258,Tai Chi Girl's Performance Costume,surge_s,29084.87514,No
1080922,Jewellery & Accessories,15.81402587,Wig Women's Long Hair Knitted Plush Hat Wig,beautynes,75600.69235,No
559638,Women's Apparel,14.72091297,Kamil ✨ Amp; Kamila Emerald By Fenuza,aurelh,69835.48198,No
996664,Mobile & Gadgets,1013.508846,Samsung Note 10 plus 256gb Glow,v8mo,35041.18559,No
958192,Women's Apparel,16.63641209,Women's Cotton T-shirt European And American Style,htw98,23072.04189,No
220951,Jewellery & Accessories,10.46350087,Women's Japan Cotton Octagonal Hat,god00,98743.74552,No
104489,Games & Hobbies,99.7394746,Love Live First Fan Book Ver Kousaka Honoka,laten,47501.87794,No
753751,Women's Apparel,11.67492472,Tudung sarung Izz Zara saiz L cantik menawan,rozan,22693.44085,No
302016,Men's Wear,168.6903916,Gvc Sweater,alista,67313.72977,No
1436493,Food & Beverages,8.183770318,Santa Claus,bestpr,34005.13984,Yes
1869157,Jewellery & Accessories,15.30254326,FOREVER 21 Gold Chain Wrap Choker Necklace,ell,95415.35861,No
685699,Home & Living,16.78721156,Angel Wing Resin Doll / Resin Doll Display,jennies,71474.85067,Yes
1039313,Mobile & Gadgets,10.11239057,Colorfull Leather Case For Lumia 920 (Brown),pingto,46501.84456,No
447020,Women's Apparel,21.95083754,Daster Settings House Santung Material,dessy,94966.6691,Yes
1973981,"Toys, Kids & Babies",11.02980492,Unicorn Temporary Tattoo (1 pack of 10),kiddyco,32062.30615,Yes
839263,Men's Wear,19.36326455,Men's Overalls Straight Pants,angelos,39552.4771,No
1774571,Men's Wear,12.27570994,Raglan Men's Shirts 3 / 4 3second,leondb,67993.51651,No
1238277,Home & Living,8.767690407,Ogana Cartoon Character Wall Clock,aisah.w,27577.93874,Yes
1073851,Mobile & Gadgets,7.548906389,The Wolf Design for Samsung Galaxy Note 4,cosmoc,77321.69752,Yes
301229,"Toys, Kids & Babies",12.05748383,Sanrios Melody plushie,pauline,91068.07149,Yes
1822338,Women's Apparel,18.87067642,Gamis Faariha Riskirich,faida_fa,81939.79557,No
1210190,Women's Apparel,19.55906537,High Collar Black White Stripe Long Sleeve T-shirt,zhaoyun,65258.85618,Yes
113493,Women's Apparel,16.28527293,Batik Tops 321 Bfy,kimmyclo,62227.18878,Yes
1434043,Home & Living,18.20941941,Microwave Oven Cover Waterproof Anti-oil Cover,cfgfd,10068.27021,No
861164,Men's Wear,13.86280431,Playboy Vip Autumn Long-sleeved Shirt,qjsyl,12789.44604,No
1165908,Women's Apparel,19.56625622,Bigissimo Genova Turtleneck Grade A,bigissim,71910.55218,Yes
1804965,Women's Apparel,20.67868537,Bae Cardy By Gonegani,rosyid,19429.6558,No
106671,Women's Apparel,11.66552743,Order Kak Yuyun,audry.b,22117.4077,Yes
132920,Women's Apparel,9.662556572,Middle-aged Women's Chiffon Short Sleeve Shirt,diqiwan,48600.98664,No
398692,Men's Shoes,64.32829918,Nike KD 10 EYBL Peach Jam Multi-Color,yeezybo,73975.39289,No
1207194,Travel & Luggage,116.4051783,New! Polo Louis 24inch Cm84 - Variations,pacific,95115.34266,Yes
822208,Women's Shoes,17.00065611,Naruto Men And Women Casual Canvas Shoes,shang,74988.36777,No
253205,Women's Apparel,19.31470916,Chayra Dress By Fania Hijab,mela3,63155.42131,No
1466787,Home & Living,50.80014131,Upright Multilayer Bathroom Washing Machine Rack,shuntaigon,70305.36896,No
1372739,Automotive,11.03739903,Rx King Striping Sticker. Tbs 020,tubisast,75832.42573,Yes
625013,Women's Apparel,11.81250548,Dirly Blouse (blouse Big Size Boss),ratu_sho,30975.50882,No
1275431,"Toys, Kids & Babies",78.60131628,Storage Cabinet Wardrobe Drawer Children Box,kanglix,102749.1493,Yes
322579,Women's Apparel,8.548141137,Whbm Tees (1660),auror,74337.33702,No
513341,Women's Apparel,10.69835191,Pregnant Women's Autumn Daisy Wide Leg Pants,liqiw,56910.64885,No
465949,"Toys, Kids & Babies",40.89025404,POLICE MOTORCYCLE TOYS HD 163,eazyt,15943.84042,No
1855108,Women's Apparel,49.27914441,AESTETIKA/AGODA DRESS /DRESS PESTA/BRIDESMAID,irakri,42527.95903,Yes
1958265,Kids Fashion,13.24740237,Plus Velvet Thick Girls ' Sweater,gongjie,106724.4582,No
958001,Women's Apparel,8.844545415,Spa247 Panty Sorella Unit M,fauzi,60342.68586,Yes
124722,Kids Fashion,3.743871605,Children's Dress 1 2 Years Duck Duck,faton,36296.861,Yes
1836700,Kids Fashion,21.20295801,Children's Christmas Photography Props,ji975,99014.11872,Yes
114782,Women's Apparel,18.1948797,Nagita Long Outer Dress,fa_bouti,83097.54728,No
1610854,Women's Apparel,25.879728,Uniqlo Sweater Hoodie,myonline,13748.29873,No
650940,Computers & Peripherals,11.83807119,13pcs Joystick Kit Analog Game For Switch Joy Con,duju,78786.89929,Yes
709029,Women's Apparel,18.81825923,Mnki Cropped Hoodie (no A Photo Web),inggridan,17191.35759,No
578810,Jewellery & Accessories,8.21423657,Jewelry Fashion Charming Lady Dangle Earrings,emil,53268.73161,Yes
1667038,Home Appliances,14.7466958,3pcs 153 Air Pump Steel Screw Thread Connector,caizi,31178.18198,No
1029518,Women's Apparel,39.82567128,Women's Christmas Costume Suit Skirt,mgq8,46249.29256,Yes
860862,Women's Apparel,18.51915937,Black Thread Knitted V-neck Long Sleeve T-shirt,bvv66,59455.23096,Yes
200004,Beauty & Personal Care,7.085012253,Rorec Sheet Mask Goat Milk Whitening Face Mask,beautyc,99099.61185,Yes
1289667,Women's Apparel,29.46481824,Gray Wide Leg Pants Female 2020 Little High Waist,yibangs,54819.60498,Yes
1330216,Automotive,17.92400142,Car Seat Seam Storage Box,cfgfd,81535.19969,Yes
686886,Sports & Outdoors,3.521788152,Pear Entul Tegek Tip,bandarpa,42374.1277,No
1964546,"Toys, Kids & Babies",19.52506958,Pregnant Women's Long Handle Shoes,gquuio,27178.15712,Yes
39767,"Toys, Kids & Babies",16.78148098,Pediasure  400g,skyde,15771.12413,Yes
304990,Jewellery & Accessories,10.34584704,Baby bathing toys,magicm,12827.9131,No
1291633,Men's Wear,28.07055133,NIC Denim Shorts With Stretch,nicoleexc,55836.36016,No
1881839,Watches,6.799249655,Men's Women's Watch Accessories Pin Buckle Double,swezz,30175.66753,Yes
1104990,Women's Apparel,12.75353361,Beautiful Tunic Mickey Embroidery Original Motif,bajubaru,58059.39576,No
47291,Women's Apparel,7.596716263,Summer Sweet Girl V neck Camisoles,fashionyo,96134.36342,No
1457658,Women's Apparel,12.18873689,New Roulette Skirt,niko99s,48326.82036,Yes
828448,Women's Apparel,38.70606022,Baju kurung,yanahaid,64094.56467,No
323941,Women's Apparel,17.65906419,Cd342 Dress,cord,100168.6682,No
945616,Women's Apparel,19.94144524,Women's Dot Printed V-neck Short Skirt,4-Aug,29984.87825,No
1637232,Sports & Outdoors,122.4641385,Puma Style Rider On Sd Chunky Sneakers,houset,104752.7584,Yes
873568,Women's Apparel,19.36002683,Spring Blossoms,pre,11230.85044,Yes
1288000,Sports & Outdoors,21.17801095,Shoes Men's Sports Shoes Men's Casual Shoes,xyin,26885.87483,No
1838246,Home & Living,21.44954748,New LED Study Table Lamp Phone Holder,smartou,16849.30801,Yes
1782502,Women's Apparel,22.19431608,Women's Autumn Western Long Sleeve Fish Bone Skirt,zzcc,98024.94424,Yes
1557010,Men's Wear,14.58758399,Koko Syubbanul Muslimo Koko Azzahir Koko Clothes,benings,74176.56374,No
1859921,Kids Fashion,16.30509372,Mothercare Safari Animal Socks - 3 Pack,motherca,77026.50125,Yes
308819,Miscellaneous,93.5361537,"[ENDED] 29 Mar: 1,999 Shopee Coins",shopee_,24355.09667,Yes
211308,Women's Apparel,15.63221668,Gamis Torry Motif Original Original By. Riskirich,ukhuwwah_co,19983.94012,No
281658,Women's Apparel,17.68395536,Amita Ii Outer Sekaligus Cheap Tunic,tunic,55121.08694,Yes
1591517,Beauty & Personal Care,35.91823291,Wonjin Effect Medi Energy Infusion Eye Mask,super,73942.53045,Yes
1531032,"Toys, Kids & Babies",17.66477013,5pcs Flash bracelet luminous wrist band,kather,94982.45975,No
1998057,Women's Apparel,22.34174479,Diana Blouse - Order,ilalang,97311.5408,No
248284,Men's Wear,7.714658107,Children's Tops 9830 Age 1 Ages - @ 6 Years,lovekids,12718.39088,Yes
1098930,Women's Bags,12.52959226,Chibao Multifunction 1827,.js.colle,15420.15965,Yes
1165270,Jewellery & Accessories,5.668222431,Big Box Hollow Cross Necklace,luket,34787.20137,Yes
89166,Video Games,198.1013151,SONY PS4 PRO RED 1TB BRAND NEW,mahes,49346.99757,Yes
1324969,Home & Living,16.39708617,Linen Piano Cover Full Cover Piano Cover,aqingsao,88775.02389,Yes
751216,Miscellaneous,22.56747323,[Out of print collection] Yang Yulin HMI 2017,bvcz,40026.31066,Yes
266463,Beauty & Personal Care,11.60203142,3ply Solida Mask,pikokuba,55870.72814,No
212830,Home & Living,16.49705893,Can Be Vertical Desktop Storage Box Plastic Makeup,wanjie,75265.65869,No
1812458,Home Appliances,62.38479596,"RYOBI HEAT GUN AG-180, 1800W",hormeh,16185.24041,Yes
1332581,Home Appliances,9.133674609,304 Insert L-shape Elbow Plug Connector,xhc0,62226.75806,Yes
26134,Women's Apparel,22.94294882,Gamis Hamasah Jumbo Vol 2,riskiric,59149.87872,Yes
626788,Men's Wear,17.81850239,Ripndip Heaven And Hell Washing Shirt,boshoo,26603.03855,No
127125,Food & Beverages,19.02154875,Sprite (500ml x 12 Bottles),cubemar,83847.70113,No
1842016,Beauty & Personal Care,20.68778963,[APRIL SKIN] Magic Snow Cream 70ml ,bebe,56742.82992,Yes
117434,Home & Living,13.13726676,Bathroom Shelf Free Punch Stainless Steel,xian0,66074.31658,Yes
424097,Sports & Outdoors,88882.46449,Battery Cover Door for Canon Cam,seashe,105765.6051,No
1606644,Home & Living,16.28818711,12 Cuckoo Hoof Mold 3 Flower Donut Non-stick Mold,qapp0,86487.68855,Yes
1990933,Women's Apparel,12.96731657,Knitwear (PRELOVED/BUNDLE),nakwaky,76811.19471,Yes
165761,Home & Living,13.34949254,Large Trash Can For Home Bedroom Bathroom,weizh,78887.40412,Yes
399003,Men's Shoes,157.5411618,"Nike Sock Dart \""Bright Crimson\""",missh,72315.41385,No
1333041,Jewellery & Accessories,5.986299006,Hollow Women Gift Dangle Festival Heart Shaped,sweetj,55704.42771,Yes
1100792,Women's Apparel,22.01276278,[$20 only] Daisy Oversized Babydoll Dress,a.b,74146.80158,Yes
831953,Beauty & Personal Care,11.78776692,💄INSTOCKS💄 Elf Mineral Lipstick - COOL CORAL,hell,24305.12903,No
311408,Home & Living,7.47623968,Gruenen Kunststoff individuell Kleiderbuegel Kette,lanbdc,97071.1491,Yes
241714,Home & Living,20.34843937,Creative castle bedroom wall sticker silent clock,chaod,81968.77972,No
204707,Women's Apparel,18.70588441,Aksara Plain Heaven _ Lights,syebeh,109054.8933,No
631541,Women's Apparel,19.09869805,Plus Velvet Corduroy Long-sleeved Shirt,handuyi,77971.27129,No
962683,Home & Living,19.43435213,Paper Mini Creative Envelope Bag Stationery,xtyh2j,14324.59154,Yes
642315,Home & Living,45.65009777,Diy Digital Oil Painting Oil Painting,xlang,20929.86909,Yes
1290019,"Toys, Kids & Babies",10.28503308,SAIZ BESAR!!! 26 PCS ALPHABET EVA FOAM PUZZLE,y2kgi,27874.22324,Yes
1423868,Mobile & Gadgets,8.946716406,Redmi 7 Tempered Glass Black Full Screen,nur_kh,106586.8483,No
1672095,Jewellery & Accessories,16.69917803,Sungglass Jedar Glasses / Fashion Glasses,jam_kaca,86433.989,Yes
1309229,Women's Apparel,8.697701706,CLEARANCE SALE ,sho,32405.28457,Yes
583675,Women's Shoes,10.23166943,Zoomable Boots Motorcycle Belt Tide Boots -,kuy681,95171.11383,Yes
1020890,Miscellaneous,13.22915712,INSTOCK | Blue Crown Wallet,big,15519.66282,Yes
1337516,Women's Apparel,19.16164008,Kebaya Brukat,renilke,98123.78172,Yes
1029558,Home Appliances,14.18021199,Air Switch Breaker/air Switch Home/dz 47 Switch,haola,35955.19338,Yes
1775003,Health & Wellness,33.102419,"Now Foods, IGF-1, 30 Lozenges",bestval,43640.16811,No
1565810,Women's Apparel,20.12585257,Khimar Instant Daily Sheena By Fania Hijab,riamei,81473.45802,Yes
720709,Women's Apparel,14.11304249,Flannel Pajamas Women Coral Fleece Thick Set,wangshe,45256.19648,Yes
1085830,Kids Fashion,11.87463547,Nautica Short Sleeve Boys T-shirt,kidstoreb,104279.2968,No
1479607,Women's Shoes,16.66242078,2020 Women's Martin Hollow Thin Breathable Boots,aaz556,82114.91699,No
1374486,Women's Apparel,12.17741044,Discount - Blouse Import (15051),mikastor,42638.46674,No
416819,Jewellery & Accessories,41.63287899,Women's Japan Octagonal White Beret,ganp,75868.43903,Yes
113362,Jewellery & Accessories,19.60324291,New in!Korea trend unique  Beads bracelet,crys,21251.52396,Yes
998550,Home & Living,26.66878508,Elastic Beanbag All-inclusive Universal Sofa Cover,zjyhd,49679.23416,Yes
823459,Women's Apparel,76.07420702,Mother's Order Of Olshop Muslimah Ani,kereta,90431.78688,Yes
1624150,Women's Bags,226.8304118,New Chanel Sheepskin Short Clip (Real Shot),yuya,109746.1128,Yes
750755,Men's Shoes,13.77997697,Pay On The Spot!! Men's Flats 8320 Canvas Sneakers,batamgro,72240.88384,Yes
778108,Home & Living,2.874290064,Jumbo Super Candle Unit Price,dasukie,38145.26094,No
1967964,Women's Apparel,14.7485703,Women's Quick-drying High Rise Yoga Pants,dsa946,109751.8096,No
1038448,Home Appliances,6.560232527,For General Replacement Remote Control For Sony,highw,71510.07341,Yes
443744,Women's Apparel,8.4772344,Women's Vneck Long Sleeve Plain Shirt,serbaad,106936.2662,Yes
26468,Women's Apparel,20.38507429,Expand Nassha Stretch Shirt 044.11902.27,expandoffi,30480.70795,Yes
136444,Women's Apparel,12.15013121,Espr Button Shirt! T - Original Rest Export,jumala_h,107513.9044,Yes
1508330,Home & Living,2.402641509,Wall Sticker Mural Art Decal Home Room Decor,girlfas,107478.5702,No
1790232,Women's Apparel,13.51394894,1121 Dress Including Black Belt,charmmyf,22385.13644,Yes
1107733,Home & Living,19.23499732,Hand Painted Oil Painting By Numbers,huaiheli,11823.28506,Yes
1043642,Home & Living,14.04009396,Napkin Cloth And Court Hotel Napkin Cloth Placemat,mengyoud,58955.76083,No
1331176,Women's Apparel,16.64556452,W 2020 Autumn Navy Wind Shawl Sweater,hx11,23951.16404,No
1505550,Mobile & Gadgets,10.69776546,Card reader,sand,17715.6462,Yes
982002,Home Appliances,722.7144678,ELBA Washing Machines,uni,39413.33396,Yes
126540,Home & Living,21.19362008,1.5 Meter One Color Braid Knot,farzana_s,93707.3608,No
688252,Women's Bags,11.80813116,(hot) Camouflage Cosplay Card Holder Key Ring,laraine,43166.57217,Yes
1800578,Women's Apparel,25.77561309,KURUNG DHIA IRONLESS BY DHIA COTTON IL06-IL09,aidannadia,60276.99558,Yes
1936484,Hobbies & Books,20.40429519,Alloy Model 1: 50 Rock Crawler Wooden Car Clip,wjin,103602.3167,No
859177,Cameras & Drones,279.5122645,Blackmagic Design Decklink Mini Recorder,tokocam,63939.2594,Yes
940550,Home & Living,20.81243853,2x Check Out Dining Chair Cover Set,nadiade,71785.47184,No
875887,Women's Apparel,14.64334786,Loose Gray Shawl Long Sleeve Sweater,shijiangm,24419.96266,No
210134,Men's Wear,35.50040625,Planet Surf Hiden 182e Original,cendrawasi,106716.0031,Yes
1240933,Mobile & Gadgets,11.49021037,Hard Case Asus Live L1 L2 Max Pro M1 M2 Max M1 M2,aneka_cu,72096.4265,No
1417176,Women's Apparel,17.02448757,Hunter green padded bralet,qui,82229.31563,Yes
60882,Miscellaneous,111.1267576,Nike Flyknit Rosherun Lava,origin,40916.30139,No
1907444,Men's Shoes,18.55643559,Men's White Shoes Small White Shoes,xazxf,48203.70453,Yes
1392769,Women's Apparel,13.76957431,Sexy Shorts,meowf,85974.58216,No
1107040,Home & Living,9.075709117,"Bottle Cleaning Sponge Brush, Long Handle Brush",mangg,49468.82265,No
175537,"Toys, Kids & Babies",13.71557158,Kid Toy Robot Toy Masks Figure Vehicle Play Set,alice_,68020.43433,No
709219,Mobile & Gadgets,3.17084371,黒いUSB 2.0タイプAメス-ミニB 5ピン,yehen,93967.34042,Yes
339018,Women's Apparel,2.239682303,Plain Seamless Women's Panties Premium Quality C10,pandora,12913.28638,No
854581,Pet Food & Supplies,21.10302914,Pet training dog food package,hongc,11536.75878,Yes
